,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
0,2014-03-14,4,7.4,0.0,1.2,,6572.079001426697,0.0,3.0,1391.4450000000002,5071.957,173.612,0.0,0.0,0.0,1373.0140000000001,867.9080000000001,665.551,0.0,0.0,
1,2014-03-15,5,7.4,0.0,0.8,,5441.934998750689,0.0,3.0,2491.743,2917.952,671.05,0.0,0.0,0.0,1041.1770000000001,755.0629999999999,2196.864,0.0,0.0,
2,2014-03-16,6,6.4,-1.2,0.2,,3429.269000291822,0.0,0.0,34.681999999999995,981.8439999999998,0.0,0.0,0.0,0.0,1367.287,190.715,0.0,141.978,0.0,
3,2014-03-17,0,6.6,0.4,0.6,,4998.668998003004,0.0,0.0,1121.124,1049.2640000000001,37.964,0.0,0.0,0.0,1878.9430000000002,621.4160000000002,236.14800000000002,0.0,12.518,
4,2014-03-18,1,7.0,-0.6,0.8,,2942.19499874115,0.0,0.0,556.4500000000002,5833.215999999999,2464.328,0.0,0.0,0.0,974.919,590.105,0.0,0.0,0.0,
5,2014-03-19,2,7.8,-0.2,1.2,,13732.91099882127,0.0,0.0,761.058,9590.314,116.082,0.0,0.0,0.0,2938.309,361.923,0.0,0.0,0.0,
6,2014-03-20,3,6.8,0.8,0.4,0.3556906737053797,9969.413998842243,0.0,0.0,491.69,7582.499999999999,1587.696,0.0,0.0,0.0,1905.5969999999998,485.13800000000003,0.0,0.0,0.0,
7,2014-03-21,4,5.6,0.6,0.2,0.05392156862745108,11032.902998447422,0.0,2.0,110.05999999999999,13317.673,695.3,0.0,0.0,0.0,105.114,122.479,10.708,0.0,0.0,
8,2014-03-22,5,8.6,1.2,1.8,0.08333333333333325,13738.170999288555,0.0,0.0,877.546,9248.293,2585.264,0.0,0.0,0.0,253.70700000000002,698.5469999999999,36.298,0.0,0.0,
9,2014-03-23,6,7.2,1.6,1.0,0.23214285714285726,6568.084000349043,0.0,2.0,465.27399999999994,4821.909,690.429,0.0,0.0,0.0,429.29200000000003,138.769,0.0,19.359,0.0,
