,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
0,2014-03-20 15:00:00,3,,,,,374.71300005912775,55.0,12.0,200.009,25.258000000000003,0.0,38.551,0.0,0.0,213.504,102.128,0.0,0.0,0.0,
1,2014-03-20 18:00:00,3,8.0,1.0,2.0,,2610.8059999942734,2.0,0.0,315.86800000000005,704.251,998.1700000000001,0.0,0.0,0.0,21.134999999999998,530.063,0.0,0.0,14.044,
2,2014-03-20 21:00:00,3,7.0,-1.0,1.0,,960.5740001201619,0.0,0.0,76.778,555.9889999999999,87.559,0.0,0.0,228.138,73.315,0.0,0.0,0.0,0.0,
3,2014-03-21 09:00:00,4,6.0,1.0,0.0,,5316.321000099182,0.0,0.0,151.00900000000001,935.788,1646.7040000000002,0.0,0.0,0.0,47.494,204.2,0.0,29.372999999999998,17.111,
4,2014-03-21 12:00:00,4,7.0,-2.0,1.0,0.0131578947368421,798.5940003395084,0.0,0.0,78.256,757.1929999999999,1136.942,0.0,0.0,0.0,209.039,902.031,0.0,0.0,2.005,
5,2014-03-21 15:00:00,4,8.0,1.0,1.0,0.2,574.6109995841973,0.0,2.0,76.568,290.63599999999997,189.837,0.0,0.0,0.0,13.359,0.0,0.0,4.031000000000001,0.0,
6,2014-03-21 18:00:00,4,7.0,1.0,1.0,0.285714285714286,922.9969992637634,3.0,0.0,252.57399999999998,499.18799999999993,1.002,0.0,0.0,0.0,18.072,150.833,0.0,0.0,1.009,
7,2014-03-21 21:00:00,4,9.0,-1.0,2.0,0.333333333333333,1553.0450000762944,0.0,0.0,286.59299999999996,885.4699999999999,38.233,0.0,0.0,0.0,15.314,203.16,0.0,57.769,66.134,
8,2014-03-22 09:00:00,5,8.0,-1.0,1.0,0.0555555555555556,5337.835999965664,0.0,0.0,223.35199999999998,490.50000000000006,2230.752,0.0,0.0,0.0,212.989,1078.811,0.0,0.0,18.067,
9,2014-03-22 12:00:00,5,8.0,-1.0,1.0,0.0384615384615385,152.76699995994562,0.0,0.0,740.743,54.273,565.553,0.0,0.0,0.0,532.907,0.0,0.0,0.0,2.022,
10,2014-03-22 15:00:00,5,8.0,-1.0,1.0,0.172413793103448,3090.6519997119913,0.0,0.0,44.596000000000004,2719.455,255.772,0.0,0.0,0.0,17.211,53.331,0.0,0.0,0.0,
11,2014-03-22 18:00:00,5,7.0,-1.0,1.0,,1541.2899999618523,0.0,0.0,124.857,741.776,338.643,0.0,0.0,0.0,189.789,41.7,0.0,0.0,9.039,
12,2014-03-22 21:00:00,5,8.0,1.0,1.0,0.1875,5753.947000503541,0.0,0.0,169.759,4289.241999999999,440.33799999999997,0.0,0.0,0.0,126.125,635.9580000000001,0.0,55.260999999999996,37.158,
13,2014-03-23 09:00:00,6,7.0,-2.0,1.0,0.529411764705882,7024.004999637598,0.0,0.0,266.928,793.2230000000001,1120.328,0.0,0.0,0.0,226.986,772.999,0.0,17.067,26.215000000000003,
14,2014-03-23 12:00:00,6,8.0,-1.0,1.0,0.0078740157480315,529.1739995479579,0.0,0.0,23.35,0.0,3662.2830000000004,0.0,0.0,0.0,227.207,71.335,0.0,0.0,0.0,
15,2014-03-23 15:00:00,6,8.0,1.0,1.0,0.0,4205.507000207902,0.0,0.0,370.942,1096.209,493.959,0.0,0.0,0.0,277.476,1783.107,0.0,13.14,18.17,
16,2014-03-23 18:00:00,6,8.0,0.0,1.0,0.0178571428571429,2165.605999708173,0.0,0.0,249.106,1583.808,126.9,0.0,0.0,0.0,146.025,121.814,0.0,38.269,28.108,
17,2014-03-23 21:00:00,6,7.0,-2.0,1.0,0.25,1284.4509997367827,0.0,0.0,76.32300000000001,281.81399999999996,0.0,0.0,0.0,0.0,23.085,0.0,0.0,0.0,4.023,
18,2014-03-24 09:00:00,0,8.0,-1.0,1.0,0.05,5201.797000169754,0.0,0.0,185.181,2183.0530000000003,1338.149,0.0,0.0,0.0,121.584,1378.9569999999999,0.0,0.0,26.115000000000002,
19,2014-03-24 12:00:00,0,8.0,-1.0,1.0,0.0714285714285714,1967.8920004367837,0.0,0.0,150.403,1053.466,0.0,0.0,0.0,0.0,750.012,805.2669999999999,0.0,0.0,38.163999999999994,
20,2014-03-24 15:00:00,0,8.0,1.0,1.0,0.272727272727273,2138.938999414444,0.0,0.0,262.23699999999997,495.19100000000003,185.85699999999997,194.072,0.0,137.45,279.06,284.032,0.0,0.0,4.010999999999999,
21,2014-03-24 19:00:00,0,7.0,1.0,1.0,0.15,4234.270000219351,0.0,0.0,440.79999999999995,2129.9759999999997,502.874,0.0,0.0,0.0,293.56,1132.421,0.0,0.0,30.183,
22,2014-03-24 21:00:00,0,8.0,-1.0,1.0,0.209302325581395,1144.0549998283395,0.0,0.0,101.53,319.492,0.0,0.0,0.0,0.0,10.041,708.714,0.0,0.0,4.065,
23,2014-03-25 09:00:00,1,8.0,-1.0,1.0,0.208333333333333,6396.98400020599,0.0,0.0,188.881,1855.6680000000001,1905.9640000000002,0.0,0.0,0.0,50.232,336.567,0.0,15.109,18.072,
