,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
1,2014-03-21 13:00:00,4,7.0,-1.0,1.0,,399.4949996471405,0.0,0.0,241.543,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,545.854,0.0,
2,2014-03-21 15:00:00,4,6.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2014-03-21 18:00:00,4,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2014-03-21 20:00:00,4,7.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2014-03-22 09:00:00,5,8.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2014-03-22 15:00:00,5,8.0,1.0,1.0,,1068.9539999961855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.013,0.0,1065.9190000000003,0.0,
7,2014-03-22 18:00:00,5,8.0,1.0,1.0,0.0,66.27600026130676,0.0,0.0,0.0,61.04900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176,0.0,
8,2014-03-22 20:00:00,5,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2014-03-23 08:00:00,6,6.0,1.0,-1.0,0.037037037037037,430.085000038147,0.0,0.0,29.871,341.88599999999997,0.0,0.0,0.0,0.0,58.238,0.0,0.0,0.0,0.0,
10,2014-03-23 13:00:00,6,7.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2014-03-23 14:00:00,6,8.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2014-03-23 18:00:00,6,9.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2014-03-23 21:00:00,6,7.0,0.0,0.0,0.0,239.95399999618473,0.0,0.0,38.343,197.54599999999996,0.0,0.0,0.0,0.0,4.029,0.0,0.0,0.0,0.0,
14,2014-03-24 09:00:00,0,7.0,1.0,1.0,0.0092592592592592,508.63599991798344,0.0,2.0,16.163,509.17099999999994,161.916,0.0,0.0,0.0,61.763000000000005,181.89499999999998,0.0,22.147,0.0,
15,2014-03-24 12:00:00,0,8.0,1.0,1.0,0.0,31.47399997711184,0.0,0.0,31.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2014-03-24 17:00:00,0,7.0,-1.0,1.0,0.0,71.14800000190735,0.0,0.0,26.041999999999998,44.967999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
