,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
0,2014-04-16 18:00:00,2,7.0,-1.0,1.0,0.341666666666667,2679.7470004558554,2.0,1.0,369.92299999999994,497.70400000000006,112.89,0.0,0.0,0.0,23.114,1238.59,0.0,0.0,164.93200000000002,
1,2014-04-16 21:00:00,2,6.0,1.0,-1.0,0.0254237288135593,923.5570001602175,1.0,0.0,78.926,189.944,0.0,0.0,0.0,0.0,29.215,624.931,0.0,0.0,0.0,
2,2014-04-17 09:00:00,3,8.0,1.0,1.0,0.0,4696.2950007915515,0.0,0.0,944.781,541.44,276.36699999999996,0.0,0.0,0.0,25.178,2477.1489999999994,0.0,0.0,107.67899999999999,
3,2014-04-17 12:00:00,3,8.0,0.0,1.0,0.0803571428571429,2826.2960000038147,1.0,0.0,192.734,190.858,508.99800000000005,0.0,0.0,0.0,39.422,1893.242,0.0,0.0,0.0,
4,2014-04-17 15:00:00,3,6.0,-1.0,1.0,0.021505376344086,939.6520004272469,0.0,0.0,244.73,60.3,0.0,0.0,0.0,0.0,33.272,580.3720000000001,0.0,0.0,0.0,
5,2014-04-17 18:00:00,3,7.0,-1.0,1.0,0.0104166666666667,1287.4419999122613,1.0,0.0,715.0979999999998,5.577,0.0,0.0,0.0,0.0,21.409,348.107,0.0,0.0,151.118,
6,2014-04-17 21:00:00,3,7.0,0.0,2.0,0.254237288135593,10348.199000597002,0.0,0.0,54.531,248.76,113.576,0.0,0.0,0.0,22.075,347.954,0.0,0.0,24.648,
7,2014-04-18 09:00:00,4,8.0,-1.0,2.0,0.0315789473684211,149.66900014877356,0.0,0.0,431.292,5.014,204.121,0.0,0.0,0.0,36.656,1548.568,0.0,0.0,0.0,
8,2014-04-18 12:00:00,4,7.0,-2.0,1.0,0.0,1174.3250002861002,0.0,0.0,80.804,3.025,381.544,0.0,0.0,0.0,17.176,691.7149999999999,0.0,0.0,0.0,
9,2014-04-18 15:00:00,4,6.0,-2.0,-1.0,0.0583333333333333,2234.5830008983635,1.0,1.0,546.54,294.483,0.0,0.0,0.0,0.0,24.207,994.875,0.0,0.0,4.072,
10,2014-04-18 18:00:00,4,7.0,0.0,1.0,0.294117647058824,4279.0059998035385,2.0,0.0,689.769,1301.1050000000002,89.529,0.0,0.0,0.0,11.048,1658.381,0.0,0.0,98.297,
11,2014-04-18 20:00:00,4,8.0,1.0,1.0,0.0084745762711864,518.069000005722,0.0,0.0,12.067,82.218,0.0,0.0,0.0,0.0,18.179,83.326,0.0,0.0,0.0,
12,2014-04-19 15:00:00,5,9.0,-1.0,2.0,0.025,4355.849999666214,1.0,0.0,1732.4869999999999,3418.6929999999998,204.339,0.0,0.0,0.0,0.0,2806.371,0.0,0.0,34.083999999999996,
13,2014-04-19 19:00:00,5,9.0,2.0,2.0,0.584745762711864,2082.731999397278,1.0,0.0,944.831,220.183,0.0,0.0,0.0,0.0,10.144,727.4200000000001,0.0,0.0,49.855000000000004,
14,2014-04-19 20:00:00,5,7.0,-1.0,0.0,0.26890756302521,3406.8730001449544,0.0,0.0,204.46700000000004,39.156,7.02,0.0,0.0,0.0,15.054,458.139,0.0,0.0,0.0,
15,2014-04-20 09:00:00,6,7.0,-1.0,1.0,0.0347826086956522,4642.079000473025,0.0,0.0,330.84,508.12,654.732,0.0,0.0,0.0,30.257,3131.565,0.0,0.0,0.0,
