,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
0,2014-03-14 12:00:00,4,,,,,243.0460002422333,138.0,32.0,269.401,35.161,0.0,0.0,0.0,0.0,172.527,0.0,0.0,0.0,0.0,
1,2014-03-14 15:00:00,4,6.0,-1.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2014-03-14 17:00:00,4,6.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2014-03-14 21:00:00,4,7.0,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2014-03-15 09:00:00,5,7.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2014-03-15 13:00:00,5,8.0,1.0,1.0,,165.01700019836426,0.0,0.0,40.43300000000001,124.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2014-03-15 15:00:00,5,7.0,1.0,1.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2014-03-15 18:00:00,5,5.0,1.0,-1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,2014-03-16 01:00:00,6,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2014-03-16 09:00:00,6,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2014-03-16 12:00:00,6,6.0,-2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2014-03-16 15:00:00,6,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2014-03-16 17:00:00,6,6.0,-2.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2014-03-16 21:00:00,6,6.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2014-03-17 09:00:00,0,6.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2014-03-17 12:00:00,0,7.0,1.0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,2014-03-17 14:00:00,0,6.0,0.0,1.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2014-03-17 18:00:00,0,6.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2014-03-17 21:00:00,0,6.0,-1.0,0.0,,0.694999933242798,0.0,0.0,6.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2014-03-18 10:00:00,1,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2014-03-18 12:00:00,1,7.0,1.0,1.0,0.557692307692308,1152.1870002746587,0.0,0.0,467.9669999999999,585.4879999999999,5.019,0.0,0.0,45.186,0.0,0.0,31.162,0.0,17.082,
21,2014-03-18 14:00:00,1,7.0,0.0,1.0,0.161764705882353,895.861000061035,0.0,0.0,583.923,261.505,0.0,0.0,0.0,0.0,54.256,0.0,0.0,0.0,0.0,
22,2014-03-18 18:00:00,1,7.0,0.0,1.0,,190.73999977111862,1.0,0.0,190.64000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2014-03-18 21:00:00,1,7.0,0.0,1.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2014-03-19 09:00:00,2,8.0,1.0,2.0,,975.84099984169,2.0,0.0,106.52499999999999,933.754,0.0,0.0,0.0,0.0,0.0,0.0,63.39,0.0,0.0,
25,2014-03-19 11:00:00,2,7.0,-2.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
